Origin Image,Barcode,Herbarium of Origin,Associated duplicates in Virtual Herbarium,Indicated duplicates the voucher specimen,Rank:,Scientific Name,"Determination qualifier (cf., aff. ou !)",Family,Genus,Species,subsp./var./forma,Author of Taxon,Determiner,Determination Date ,Type,Collector,Other Collectors,Collection Number,From:,To:,Plant description,Country,State,City,Description of Location,Elevation Minimum,Elevation Maximum,Measurement unit,Latitude Minimum,Latitude Maximum,Longitude Minimum,Longitude Maximum,Comments,Updated by,Updated
ESA,ESA00145273,ESA,,,Species,FABACEAE ,,Fabaceae,Muellera,campestris,,,V.C.Souza,--/06/20,no,"Mendes, A.F.",,143,--/2021/2020,,4397,Brasil,São Paulo,Itatinga,ITA_33,,,METRO,"11º 56' 49"" N",,"17º 13' 31"" E",,,,
ESA,ESA00145318,ESA,,,Species,FABACEAE Acacia mangium Willd.,,Fabaceae,Acacia,mangium,,Willd.,V.C.Souza,--/06/20,no,"Mendes, A.F.",,190,--/2021/2020,,59,Brasil,São Paulo,Itatinga,ITA_38,,,METRO,"10º 45' 23"" N",,"51º 50' 53"" E",,,,
ESA,ESA00145386,ESA,,,Species,FABACEAE ,,Fabaceae,Dalbergia,miscolobium,,,G.D.Colletta,--/02/20,no,"Morais, L.B.",,105,--/2021/2020,,27,Brasil,São Paulo,Itatinga,ITA_06,,,METRO,,,,,,,
ESA,ESA00145449,ESA,,,Species,FABACEAE ,,Fabaceae,Machaerium,brasiliense,,,V.C.Souza,--/06/20,no,"Serafim, C.R.",,18,--/2021/2020,,4426,Brasil,São Paulo,Itatinga,ITA_49,,,METRO,"28º 6' 37"" N",,"16º 46' 54"" E",,,,
ESA,ESA00145490,ESA,,,Species,FABACEAE ,,Fabaceae,Ormosia,arborea,,,G.D.Colletta,--/02/20,no,"Sorrini, T.B.",,10,--/2021/2020,,27,Brasil,São Paulo,Itatinga,ITA_04,,,METRO,"0º 52' 12"" S",,"6º 14' 24"" E",,,,
ESA,ESA00145518,ESA,,,Species,FABACEAE Enterolobium contortisiliquum (Vell.) Morong,,Fabaceae,Enterolobium,contortisiliquum,,(Vell.) Morong,V.C.Souza,--/06/20,no,"Stuani, G.R.",,411,--/2021/2020,,7827,Brasil,São Paulo,Itatinga,ITA_11,,,METRO,"56º 6' 0"" N",,"53º 8' 24"" E",,,,
ESA,ESA00145529,ESA,,,Species,FABACEAE ,,Fabaceae,Stryphnodendron,adstringens,,,V.C.Souza,--/06/20,no,"Stuani, G.R.",,422,--/2021/2020,,7851,Brasil,São Paulo,Itatinga,ITA_11,,,METRO,"56º 6' 0"" N",,"53º 8' 24"" E",,,,
ESA,ESA00145595,ESA,,,Species,FABACEAE ,,Fabaceae,Copaifera,trapezifolia,,,V.C.Souza,--/06/20,no,"Stuani, G.R.",,1012,--/2021/2020,,7779,Brasil,São Paulo,Itatinga,ITA_32,,,METRO,"8º 16' 48"" N",,"18º 56' 40"" E",,,,
ESA,ESA00145622,ESA,,,Species,FABACEAE ,,Fabaceae,myroxylum,peruiferum,,,V.C.Souza,--/06/20,no,"Stuani, G.R.",,1045,--/2021/2020,,4014,Brasil,São Paulo,Itatinga,ITA_27,,,METRO,"50º 33' 20"" N",,"14º 30' 17"" E",,,,
ESA,ESA00145643,ESA,,,Species,FABACEAE Copaifera langsdorffii Desf.,,Fabaceae,Copaifera,langsdorffii,,Desf.,V.C.Souza,--/06/20,no,"Veloso, N.V.",,9,--/2021/2020,,2487,Brasil,São Paulo,Itatinga,ITA_18,,,METRO,"53º 36' 2"" N",,"20º 45' 22"" E",,,,
ESA,ESA00145659,ESA,,,Species,FABACEAE Senegalia polyphylla (DC.) Britton & Rose,,Fabaceae,Senegalia,polyphylla,,(DC.) Britton & Rose,G.F.Rossi,--/09/21,no,"Veloso, N.V.",,26,--/2021/2020,,9033,Brasil,São Paulo,Itatinga,ITA_22,,,METRO,"46º 41' 24"" N",,"14º 31' 48"" E",,,,
ESA,ESA00145766,ESA,,,Species,FABACEAE ,,Fabaceae,Dalbergia,frutescens,,,V.C.Souza,--/--/2022,no,"Kubo, W. K.",,128,--/--/43132,,35318,Brasil,São Paulo,São Miguel Arcanjo,CBS_19,,,METRO,,,,,,,
ESA,ESA00145767,ESA,,,Species,FABACEAE Hymenaea courbaril L.,,Fabaceae,Hymenaea,courbaril,,L.,V.C.Souza,--/--/2022,no,"Colletto, L.D.",,29,--/--/43132,,35188,Brasil,São Paulo,São Miguel Arcanjo,CBS_02,,,METRO,,,,,,,
ESA,ESA00145768,ESA,,,Species,FABACEAE ,,Fabaceae,Inga,marginata,,,V.C.Souza,--/--/2022,no,"Kubo, K. W.",,106,--/--/43132,,31796,Brasil,São Paulo,São Miguel Arcanjo,CBS_06,,,METRO,,,,,,,
ESA,ESA00145769,ESA,,,Species,FABACEAE ,,Fabaceae,Lonchocarpus,nitidus,,,V.C.Souza,--/--/2022,no,"Kubo, K. W.",,174,--/--/43132,,35643,Brasil,São Paulo,São Miguel Arcanjo,CBS_05,,,METRO,,,,,,,
ESA,ESA00145770,ESA,,,Species,FABACEAE ,,Fabaceae,Machaerium,brasiliense,,,V.C.Souza,--/--/2022,no,"Kubo, W. K.",,154,--/--/43132,,31758,Brasil,São Paulo,São Miguel Arcanjo,CBS_19,,,METRO,,,,,,,
ESA,ESA00145771,ESA,,,Species,FABACEAE ,,Fabaceae,Machaerium,nyctitans,,,V.C.Souza,--/--/2022,no,"Colletto, L.D.",,69,--/--/43132,,31239,Brasil,São Paulo,São Miguel Arcanjo,CBS_08,,,METRO,,,,,,,
ESA,ESA00145772,ESA,,,Species,FABACEAE ,,Fabaceae,Machaerium,stipitatum,,,V.C.Souza,--/--/2022,no,"Kubo, K. W.",,178,--/--/43132,,35686,Brasil,São Paulo,São Miguel Arcanjo,CBS_05,,,METRO,,,,,,,
ESA,ESA00145773,ESA,,,Species,FABACEAE ,,Fabaceae,Parapiptadenia,rigida,,,V.C.Souza,--/--/2022,no,"Kubo, K. W.",,38,--/--/43132,,35034,Brasil,São Paulo,São Miguel Arcanjo,CBS_04,,,METRO,,,,,,,
ESA,ESA00145774,ESA,,,Species,FABACEAE ,,Fabaceae,Piptadenia,gonoacantha,,,V.C.Souza,--/--/2022,no,"Kubo, K. W.",,166,--/--/43132,,35681,Brasil,São Paulo,São Miguel Arcanjo,CBS_05,,,METRO,,,,,,,
ESA,ESA00145775,ESA,,,Species,FABACEAE ,,Fabaceae,Piptadenia,paniculata,,,V.C.Souza,--/--/2022,no,"Colletto, L.D.",,80,--/--/43132,,33271,Brasil,São Paulo,São Miguel Arcanjo,CBS_08,,,METRO,,,,,,,
ESA,ESA00145776,ESA,,,Species,FABACEAE Pterocarpus rohrii Vahl,,Fabaceae,Pterocarpus,rohrii,,Vahl,V.C.Souza,--/--/2022,no,"Kubo, K. W.",,168,--/--/43132,,35611,Brasil,São Paulo,São Miguel Arcanjo,CBS_05,,,METRO,,,,,,,
ESA,ESA00145877,ESA,,,Species,FABACEAE ,,Fabaceae,Inga,vera,,,V.C.Souza,--/--/2022,no,"Ribeiro, E.",,242,--/--/43136,,36013,Brasil,São Paulo,Caetetus,,,,METRO,,,,,,,
ESA,ESA00145880,ESA,,,Species,FABACEAE ,,Fabaceae,Parapiptadenia,rigida,,,V.C.Souza,--/--/2022,no,"Ribeiro, E.",,247,--/--/43136,,36028,Brasil,São Paulo,Caetetus,,,,METRO,,,,,,,
ESA,ESA00145882,ESA,,,Species,FABACEAE ,,Fabaceae,Calliandra,foliolosa,,,V.C.Souza,--/--/2022,no,"Ribeiro, E.",,249,--/--/43136,,36990,Brasil,São Paulo,Caetetus,,,,METRO,,,,,,,
ESA,ESA00145884,ESA,,,Species,FABACEAE Albizia niopoides (Spruce ex Benth.) Burkart,,Fabaceae,Albizia,niopoides,,(Spruce ex Benth.) Burkart,V.C.Souza,--/--/2022,no,"Ribeiro, E.",,251,--/--/43136,,36445,Brasil,São Paulo,Caetetus,,,,METRO,,,,,,,
ESA,ESA00145902,ESA,,,Species,FABACEAE ,,Fabaceae,Lonchocarpus,cultratus,,,V.C.Souza,--/--/2022,no,"Ribeiro, E.",,313,--/--/43137,,33355,Brasil,São Paulo,Caetetus,,,,METRO,,,,,,,
ESA,ESA00145911,ESA,,,Species,FABACEAE ,,Fabaceae,Centrolobium,tomentosum,,,V.C.Souza,--/--/2022,no,"Ribeiro, E.",,327,--/--/43142,,32190,Brasil,São Paulo,Caetetus,,,,METRO,,,,,,,
ESA,ESA00145913,ESA,,,Species,FABACEAE Senegalia polyphylla (DC.) Britton & Rose,,Fabaceae,Senegalia,polyphylla,,(DC.) Britton & Rose,V.C.Souza,--/--/2022,no,"Ribeiro, E.",,330,--/--/43142,,32504,Brasil,São Paulo,Caetetus,,,,METRO,,,,,,,
ESA,ESA00145919,ESA,,,Species,FABACEAE ,,Fabaceae,Machaerium,stipitatum,,,V.C.Souza,--/--/2022,no,"Ribeiro, E.",,341,--/--/43142,,32135,Brasil,São Paulo,Caetetus,,,,METRO,,,,,,,
ESA,ESA00145920,ESA,,,Species,FABACEAE ,,Fabaceae,Inga,marginata,,,V.C.Souza,--/--/2022,no,"Ribeiro, E.",,344,--/--/43142,,32387,Brasil,São Paulo,Caetetus,,,,METRO,,,,,,,
ESA,ESA00145927,ESA,,,Species,FABACEAE ,,Fabaceae,Piptadenia,gonoacantha,,,V.C.Souza,--/--/2022,no,"Ribeiro, E.",,356,--/--/43143,,34243,Brasil,São Paulo,Caetetus,,,,METRO,,,,,,,
ESA,ESA00145929,ESA,,,Species,FABACEAE ,,Fabaceae,Inga,striata,,,V.C.Souza,--/--/2022,no,"Ribeiro, E.",,358,--/--/43143,,34238,Brasil,São Paulo,Caetetus,,,,METRO,,,,,,,
ESA,ESA00145937,ESA,,,Species,FABACEAE Peltophorum dubium (Spreng.) Taub.,,Fabaceae,Peltophorum,dubium,,(Spreng.) Taub.,V.C.Souza,--/--/2022,no,"Ribeiro, E.",,373,--/--/43143,,34280,Brasil,São Paulo,Caetetus,,,,METRO,,,,,,,
ESA,ESA00145938,ESA,,,Species,FABACEAE ,,Fabaceae,Sweetia,fruticosa,,,V.C.Souza,--/--/2022,no,"Ribeiro, E.",,374,--/--/43143,,34284,Brasil,São Paulo,Caetetus,,,,METRO,,,,,,,
ESA,ESA00145939,ESA,,,Species,FABACEAE ,,Fabaceae,Machaerium,hirtum,,,V.C.Souza,--/--/2022,no,"Ribeiro, E.",,379,--/--/43143,,34271,Brasil,São Paulo,Caetetus,,,,METRO,,,,,,,
ESA,ESA00145941,ESA,,,Species,FABACEAE ,,Fabaceae,Cassia,ferruginea,,,V.C.Souza,--/--/2022,no,"Ribeiro, E.",,383,--/--/43143,,34295,Brasil,São Paulo,Caetetus,,,,METRO,,,,,,,
ESA,ESA00145945,ESA,,,Species,FABACEAE Enterolobium contortisiliquum (Vell.) Morong,,Fabaceae,Enterolobium,contortisiliquum,,(Vell.) Morong,V.C.Souza,--/--/2022,no,"Ribeiro, E.",,389,--/--/43143,,35955,Brasil,São Paulo,Caetetus,,,,METRO,,,,,,,
ESA,ESA00145952,ESA,,,Species,FABACEAE ,,Fabaceae,Ormosia,arborea,,,V.C.Souza,--/--/2022,no,"Ribeiro, E.",,411,--/--/43144,,11782,Brasil,São Paulo,Caetetus,,,,METRO,,,,,,,
ESA,ESA00145961,ESA,,,Species,FABACEAE Hymenaea courbaril L.,,Fabaceae,Hymenaea,courbaril,,L.,V.C.Souza,--/--/2022,no,"Ribeiro, E.",,428,--/--/43144,,33472,Brasil,São Paulo,Caetetus,,,,METRO,,,,,,,
ESA,ESA00146071,ESA,,,Species,FABACEAE ,,Fabaceae,Inga,vera,,,V.C.Souza,--/--/44805,no,"Kubo, W. K.",,206,--/--/43208,,30097,Brasil,São Paulo,São Carlos,Parcela SCA_01,,,METRO,"22º 0' 0"" N",,"47º 0' 0"" E",,,,
ESA,ESA00146080,ESA,,,Species,FABACEAE ,,Fabaceae,Bauhinia,forficata,,,V.C.Souza,--/--/44805,no,"Kubo, W. K.",,225,--/--/43208,,35923,Brasil,São Paulo,São Carlos,Parcela SCA_01,,,METRO,"22º 0' 0"" N",,"47º 0' 0"" E",,,,
ESA,ESA00146082,ESA,,,Species,FABACEAE ,,Fabaceae,Poecilanthe,parviflora,,,V.C.Souza,--/--/44805,no,"Kubo, W. K.",,228,--/--/43208,,30057,Brasil,São Paulo,São Carlos,Parcela SCA_01,,,METRO,"22º 0' 0"" N",,"47º 0' 0"" E",,,,
ESA,ESA00146084,ESA,,,Species,FABACEAE ,,Fabaceae,Parapiptadenia,rigida,,,V.C.Souza,--/--/44805,no,"Kubo, W. K.",,230,--/--/43208,,30004,Brasil,São Paulo,São Carlos,Parcela SCA_01,,,METRO,"22º 0' 0"" N",,"47º 0' 0"" E",,,,
ESA,ESA00146085,ESA,,,Species,FABACEAE Pterogyne nitens Tul.,,Fabaceae,Pterogyne,nitens,,Tul.,V.C.Souza,--/--/44805,no,"Kubo, W. K.",,232,--/--/43208,,30056,Brasil,São Paulo,São Carlos,Parcela SCA_01,,,METRO,"22º 0' 0"" N",,"47º 0' 0"" E",,,,
ESA,ESA00146088,ESA,,,Species,FABACEAE ,,Fabaceae,Machaerium,brasiliense,,,V.C.Souza,--/--/44805,no,"Kubo, W. K.",,240,--/--/43208,,30041,Brasil,São Paulo,São Carlos,Parcela SCA_01,,,METRO,"22º 0' 0"" N",,"47º 0' 0"" E",,,,
ESA,ESA00146090,ESA,,,Species,FABACEAE ,,Fabaceae,Myroxylon,peruiferum,,,V.C.Souza,--/--/44805,no,"Kubo, W. K.",,244,--/--/43208,,30013,Brasil,São Paulo,São Carlos,Parcela SCA_01,,,METRO,"22º 0' 0"" N",,"47º 0' 0"" E",,,,
ESA,ESA00146102,ESA,,,Species,FABACEAE Hymenaea courbaril L.,,Fabaceae,Hymenaea,courbaril,,L.,V.C.Souza,--/--/44805,no,"Kubo, W. K.",,268,--/--/43211,,22947,Brasil,São Paulo,São Carlos,Parcela SCA_03,,,METRO,"22º 0' 0"" N",,"47º 0' 0"" E",,,,
ESA,ESA00146108,ESA,,,Species,FABACEAE ,,Fabaceae,Mimosa,bimucronata,,,V.C.Souza,--/--/44805,no,"Kubo, W. K.",,279,--/--/43211,,22999,Brasil,São Paulo,São Carlos,Parcela SCA_03,,,METRO,"22º 0' 0"" N",,"47º 0' 0"" E",,,,
ESA,ESA00146109,ESA,,,Species,FABACEAE Enterolobium contortisiliquum (Vell.) Morong,,Fabaceae,Enterolobium,contortisiliquum,,(Vell.) Morong,V.C.Souza,--/--/44805,no,"Kubo, W. K.",,280,--/--/43211,,22965,Brasil,São Paulo,São Carlos,Parcela SCA_03,,,METRO,"22º 0' 0"" N",,"47º 0' 0"" E",,,,
ESA,ESA00146120,ESA,,,Species,FABACEAE ,,Fabaceae,Centrolobium,robustum,,,V.C.Souza,--/--/44805,no,"Kubo, W.K.",,307,--/--/43215,,24983,Brasil,São Paulo,São Carlos,Parcela SCA_08,,,METRO,"22º 0' 0"" N",,"47º 0' 0"" E",,,,
ESA,ESA00146128,ESA,,,Species,FABACEAE Peltophorum dubium (Spreng.) Taub.,,Fabaceae,Peltophorum,dubium,,(Spreng.) Taub.,V.C.Souza,--/--/44805,no,"Kubo, W.K.",,319,--/--/43215,,24974,Brasil,São Paulo,São Carlos,Parcela SCA_08,,,METRO,"22º 0' 0"" N",,"47º 0' 0"" E",,,,
ESA,ESA00146129,ESA,,,Species,FABACEAE ,,Fabaceae,Erythrina,verna,,,V.C.Souza,--/--/44805,no,"Kubo, W.K.",,320,--/--/43215,,22917,Brasil,São Paulo,São Carlos,Parcela SCA_08,,,METRO,"22º 0' 0"" N",,"47º 0' 0"" E",,,,
ESA,ESA00146133,ESA,,,Species,FABACEAE ,,Fabaceae,Schizolobium,parahyba,,,V.C.Souza,--/--/44805,no,"Kubo, W.K.",,330,--/--/43215,,30014,Brasil,São Paulo,São Carlos,Parcela SCA_08,,,METRO,"22º 0' 0"" N",,"47º 0' 0"" E",,,,
ESA,ESA00146139,ESA,,,Species,FABACEAE Andira fraxinifolia Benth.,,Fabaceae,Andira,fraxinifolia,,Benth.,V.C.Souza,--/--/44805,no,"Kubo, W. K.",,341,--/--/43217,,22853,Brasil,São Paulo,São Carlos,Parcela SCA_05,,,METRO,"22º 0' 0"" N",,"47º 0' 0"" E",,,,
ESA,ESA00146146,ESA,,,Species,FABACEAE ,,Fabaceae,Platypodium,elegans,,,V.C.Souza,--/--/44805,no,"Kubo, W. K.",,351,--/--/43217,,22856,Brasil,São Paulo,São Carlos,Parcela SCA_05,,,METRO,"22º 0' 0"" N",,"47º 0' 0"" E",,,,
ESA,ESA00146150,ESA,,,Species,FABACEAE ,,Fabaceae,Machaerium,villosum,,,V.C.Souza,--/--/44805,no,"Kubo, W. K.",,355,--/--/43217,,22836,Brasil,São Paulo,São Carlos,Parcela SCA_05,,,METRO,"22º 0' 0"" N",,"47º 0' 0"" E",,,,
ESA,ESA00146155,ESA,,,Species,FABACEAE ,,Fabaceae,Inga,marginata,,,V.C.Souza,--/--/44805,no,"Kubo, W. K.",,360,--/--/43217,,22738,Brasil,São Paulo,São Carlos,Parcela SCA_06,,,METRO,"22º 0' 0"" N",,"47º 0' 0"" E",,,,
ESA,ESA00146167,ESA,,,Species,FABACEAE ,,Fabaceae,Zollernia,ilicifolia,,,V.C.Souza,--/--/44805,no,"Kubo, W. K.",,376,--/--/43217,,22706,Brasil,São Paulo,São Carlos,Parcela SCA_06,,,METRO,"22º 0' 0"" N",,"47º 0' 0"" E",,,,
ESA,ESA00146170,ESA,,,Species,FABACEAE ,,Fabaceae,Inga,striata,,,V.C.Souza,--/--/44805,no,"Kubo, W. K.",,379,--/--/43217,,22804,Brasil,São Paulo,São Carlos,Parcela SCA_06,,,METRO,"22º 0' 0"" N",,"47º 0' 0"" E",,,,
ESA,ESA00146172,ESA,,,Species,FABACEAE ,,Fabaceae,Cassia,ferruginea,,,V.C.Souza,--/--/44805,no,"Kubo, W. K.",,381,--/--/43217,,22801,Brasil,São Paulo,São Carlos,Parcela SCA_06,,,METRO,"22º 0' 0"" N",,"47º 0' 0"" E",,,,
ESA,ESA00146177,ESA,,,Species,FABACEAE Copaifera langsdorffii Desf.,,Fabaceae,Copaifera,langsdorffii,,Desf.,V.C.Souza,--/--/44805,no,"Kubo, W. K.",,389,--/--/43217,,22750,Brasil,São Paulo,São Carlos,Parcela SCA_06,,,METRO,"22º 0' 0"" N",,"47º 0' 0"" E",,,,
ESA,ESA00146179,ESA,,,Species,FABACEAE ,,Fabaceae,Leucochloron,incuriale,,,V.C.Souza,--/--/44805,no,"Kubo, W. K.",,391,--/--/43266,,23066,Brasil,São Paulo,Santa Branca,Parcela STB_01,,,METRO,"23º 0' 0"" N",,"45º 0' 0"" E",,,,
ESA,ESA00146197,ESA,,,Species,FABACEAE ,,Fabaceae,Machaerium,hirtum,,,V.C.Souza,--/--/44805,no,"Kubo, W. K.",,432,--/--/43267,,23540,Brasil,São Paulo,Santa Branca,Parcela STB_02,,,METRO,"23º 0' 0"" N",,"45º 0' 0"" E",,,,
ESA,ESA00146199,ESA,,,Species,FABACEAE ,,Fabaceae,Bauhinia,longifolia,,,V.C.Souza,--/--/44805,no,"Kubo, W. K.",,436,--/--/43267,,23555,Brasil,São Paulo,Santa Branca,Parcela STB_02,,,METRO,"23º 0' 0"" N",,"45º 0' 0"" E",,,,
ESA,ESA00146200,ESA,,,Species,FABACEAE ,,Fabaceae,Machaerium,nyctitans,,,V.C.Souza,--/--/44805,no,"Kubo, W. K.",,437,--/--/43267,,23521,Brasil,São Paulo,Santa Branca,Parcela STB_02,,,METRO,"23º 0' 0"" N",,"45º 0' 0"" E",,,,
ESA,ESA00146202,ESA,,,Species,FABACEAE ,,Fabaceae,Piptadenia,paniculata,,,V.C.Souza,--/--/44805,no,"Kubo, W. K.",,439,--/--/43267,,23502,Brasil,São Paulo,Santa Branca,Parcela STB_02,,,METRO,"23º 0' 0"" N",,"45º 0' 0"" E",,,,
ESA,ESA00146219,ESA,,,Species,FABACEAE ,,Fabaceae,Machaerium,brasiliense,,,V.C.Souza,--/--/44805,no,"Kubo, W. K.",,467,--/--/43268,,23150,Brasil,São Paulo,Santa Branca,Parcela STB_04,,,METRO,"23º 0' 0"" N",,"45º 0' 0"" E",,,,
ESA,ESA00146235,ESA,,,Species,FABACEAE ,,Fabaceae,Erythrina,speciosa,,,V.C.Souza,--/--/44805,no,"Kubo, W. K.",,503,--/--/43271,,24049,Brasil,São Paulo,Santa Branca,Parcela STB_07,,,METRO,"23º 0' 0"" N",,"45º 0' 0"" E",,,,
ESA,ESA00146237,ESA,,,Species,FABACEAE ,,Fabaceae,Libidibia,ferrea,,,V.C.Souza,--/--/44805,no,"Kubo, W. K.",,505,--/--/43271,,24040,Brasil,São Paulo,Santa Branca,Parcela STB_07,,,METRO,"23º 0' 0"" N",,"45º 0' 0"" E",,,,
ESA,ESA00146246,ESA,,,Species,FABACEAE ,,Fabaceae,Bauhinia,forficata,,,V.C.Souza,--/--/44805,no,"Kubo, W. K.",,517,--/--/43271,,24053,Brasil,São Paulo,Santa Branca,Parcela STB_07,,,METRO,"23º 0' 0"" N",,"45º 0' 0"" E",,,,
ESA,ESA00146247,ESA,,,Species,FABACEAE ,,Fabaceae,Piptadenia,sp.,,,V.C.Souza,--/--/44805,no,"Kubo, W. K.",,518,--/--/43271,,24044,Brasil,São Paulo,Santa Branca,Parcela STB_07,,,METRO,"23º 0' 0"" N",,"45º 0' 0"" E",,,,
ESA,ESA00146248,ESA,,,Species,FABACEAE ,,Fabaceae,Mimosa,bimucronata,,,V.C.Souza,--/--/44805,no,"Kubo, W. K.",,519,--/--/43271,,24042,Brasil,São Paulo,Santa Branca,Parcela STB_07,,,METRO,"23º 0' 0"" N",,"45º 0' 0"" E",,,,
ESA,ESA00146249,ESA,,,Species,FABACEAE ,,Fabaceae,Tachigali,paratyensis,,,V.C.Souza,--/--/44805,no,"Kubo, W.K",,523,--/--/43271,,24116,Brasil,São Paulo,Santa Branca,Parcela STB_06,,,METRO,"23º 0' 0"" N",,"45º 0' 0"" E",,,,
ESA,ESA00146254,ESA,,,Species,FABACEAE Enterolobium contortisiliquum (Vell.) Morong,,Fabaceae,Enterolobium,contortisiliquum,,(Vell.) Morong,V.C.Souza,--/--/44805,no,"Kubo, W.K",,532,--/--/43271,,24113,Brasil,São Paulo,Santa Branca,Parcela STB_06,,,METRO,"23º 0' 0"" N",,"45º 0' 0"" E",,,,
ESA,ESA00146261,ESA,,,Species,FABACEAE ,,Fabaceae,Machaerium,stipitatum,,,V.C.Souza,--/--/44805,no,"Kubo, W.K",,552,--/--/43272,,23263,Brasil,São Paulo,Santa Branca,Parcela STB_08,,,METRO,"23º 0' 0"" N",,"45º 0' 0"" E",,,,
ESA,ESA00146263,ESA,,,Species,FABACEAE Anadenanthera colubrina (Vell.) Brenan,,Fabaceae,Anadenanthera,colubrina,,(Vell.) Brenan,V.C.Souza,--/--/44805,no,"Kubo, W.K",,555,--/--/43272,,23236,Brasil,São Paulo,Santa Branca,Parcela STB_08,,,METRO,"23º 0' 0"" N",,"45º 0' 0"" E",,,,
ESA,ESA00146271,ESA,,,Species,FABACEAE ,,Fabaceae,cenostigma,pluviosum,,,V.C.Souza,--/--/44805,no,"Kubo, W.K",,581,--/--/43272,,24233,Brasil,São Paulo,Santa Branca,Parcela STB_08,,,METRO,"23º 0' 0"" N",,"45º 0' 0"" E",,,,
ESA,ESA00146281,ESA,,,Species,FABACEAE ,,Fabaceae,Piptadenia,gonoacantha,,,V.C.Souza,--/--/44805,no,"Kubo, W.K",,597,--/--/43273,,23495,Brasil,São Paulo,Santa Branca,Parcela STB_09,,,METRO,"23º 0' 0"" N",,"45º 0' 0"" E",,,,
ESA,ESA00146285,ESA,,,Species,FABACEAE ,,Fabaceae,Ormosia,arborea,,,V.C.Souza,--/--/44805,no,"Kubo, W.K",,601,--/--/43273,,24243,Brasil,São Paulo,Santa Branca,Parcela STB_09,,,METRO,"23º 0' 0"" N",,"45º 0' 0"" E",,,,
ESA,ESA00146289,ESA,,,Species,FABACEAE ,,Fabaceae,Swartzia,submarginata,,,V.C.Souza,--/--/44805,no,"Kubo, W.K",,605,--/--/43273,,24249,Brasil,São Paulo,Santa Branca,Parcela STB_09,,,METRO,"23º 0' 0"" N",,"45º 0' 0"" E",,,,
ESA,ESA00146303,ESA,,,Species,FABACEAE ,,Fabaceae,Cassia,ferruginea,,,V.C.Souza,--/--/44805,no,"Kubo, W.K",,627,--/--/43273,,23439,Brasil,São Paulo,Santa Branca,Parcela STB_09,,,METRO,"23º 0' 0"" N",,"45º 0' 0"" E",,,,
ESA,ESA001466,ESA,,,Species,FABACEAE Caesalpinia echinata Lam.,,Fabaceae,Caesalpinia,echinata,,Lam.,No determiner,,no,"Zandoval, J.A.",,57,08/26/1984,,,Brasil,São Paulo,Piracicaba,,,,METRO,,,,,,,
ESA,ESA00146933,ESA,,,Family,FABACEAE ,,Fabaceae,,,,,No determiner,,no,A.S. Medeiros,,2124,27/03/2022,,"Erva trifoliada, flor pequena cor rosa.",Brasil,São Paulo,Piracicaba,Mata do Godin,,,METRO,"47º 0' 0"" N",,"22º 0' 0"" E",,,,
ESA,ESA00147000,ESA,,,Species,FABACEAE Cassia ferruginea (Schrad.) Schrad. ex DC.,,Fabaceae,Cassia,ferruginea,,(Schrad.) Schrad. ex DC.,"Souza, V.C.",25/11/2022,no,A.S. Medeiros,,2191,20/04/2022,,"Árvore, folha composta, nectário extra-floral presente, fruto plano, externamente depresso entre as sementes.",Brasil,São Paulo,Itu,,,,METRO,"47º 0' 0"" N",,"23º 0' 0"" E",,,,
ESA,ESA00147001,ESA,,,Species,FABACEAE Mimosa peregrina L.,,Fabaceae,Mimosa,peregrina,,L.,A.S. Medeiros,20/04/2022,no,A.S. Medeiros,,2192,20/04/2022,,"Árvore 7m, popular ""angico"", folhas compostas, folólos pequenos e frutos marrom claro, plano porém sulcado nos espaços entre as sementes.",Brasil,São Paulo,Itu,,,,METRO,"47º 0' 0"" N",,"23º 0' 0"" E",,,,
ESA,ESA00147002,ESA,,,Species,FABACEAE Samanea tubulosa (Benth.) Barneby & J.W.Grimes,,Fabaceae,Samanea,tubulosa,,(Benth.) Barneby & J.W.Grimes,A.S. Medeiros,20/04/2022,no,A.S. Medeiros,,2193,20/04/2022,,"Árvore 7m, popular ""7 cascas"", pares de folpiolos por pina até 5 pares, flor heteromórfica cor branca e rosa.",Brasil,São Paulo,Itu,,,,METRO,"47º 0' 0"" N",,"23º 0' 0"" E",,,,
ESA,ESA00147003,ESA,,,Family,FABACEAE ,,Fabaceae,,,,,No determiner,,no,A.S. Medeiros,,2194,20/04/2022,,"Árvore 3m, folhas compostas, frutos cor marrom claro.",Brasil,São Paulo,Itu,,,,METRO,"47º 0' 0"" N",,"23º 0' 0"" E",,,,
ESA,ESA00147004,ESA,,,Species,FABACEAE ,,Fabaceae,Dalbergia,sp.,,,A.S. Medeiros,20/04/2022,no,A.S. Medeiros,,2195,20/04/2022,,"Arbusto, folha imparipinada, flor papilionada.",Brasil,São Paulo,Itu,,,,METRO,"47º 0' 0"" N",,"23º 0' 0"" E",,,,
ESA,ESA00147005,ESA,,,Family,FABACEAE ,,Fabaceae,,,,,No determiner,,no,A.S. Medeiros,,2196,,,"Arbusto, folhas compostas.",Brasil,São Paulo,Itu,,,,METRO,"47º 0' 0"" N",,"23º 0' 0"" E",,,,
